ID,TITLE,TYPE,RELEASE_YEAR,AGE_CERTIFICATION,RUNTIME,GENRE,PRODUCTION_COUNTRIES,SEASONS,IMDB_SCORE,IMDB_VOTES
tm1226954,Girl in the Picture,MOVIE,2022,R,102,"[documentation, crime]",[US],-,7.3,9786
ts356995,How to Change Your Mind,SHOW,2022,TV-MA,54,[documentation],[US],1,8.2,627
ts269395,God's Favorite Idiot,SHOW,2022,TV-MA,27,"[comedy, fantasy]",[US],1,5.7,4196
ts353844,Keep Sweet: Pray and Obey,SHOW,2022,TV-MA,49,"[crime, documentation]",[US],1,7.4,7174
tm1143265,Incantation,MOVIE,2022,-,111,[horror],[TW],-,6.2,5660
tm957290,Umma,MOVIE,2022,PG-13,83,"[horror, drama]",[US],-,4.6,4583
ts357030,D.B. Cooper: Where Are You?!,SHOW,2022,TV-MA,43,"[crime, documentation]",[US],1,-,-
ts306335,"Boo, Bitch",SHOW,2022,TV-14,25,"[scifi, comedy]",[US],1,5.7,2203
tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,"[drama, war, history]","[GB, US]",-,6.6,18893
ts215951,Midnight Mass,SHOW,2021,TV-MA,64,"[fantasy, horror, action, drama, scifi]",[US],1,7.7,106385
ts108385,Inventing Anna,SHOW,2022,TV-MA,68,[drama],[US],1,6.8,61061
tm928497,Valley of the Dead,MOVIE,2022,R,101,"[comedy, horror, war, fantasy, thriller, action]",[ES],-,6.5,114
ts308317,Snowflake Mountain,SHOW,2022,TV-MA,38,[reality],[GB],1,4.9,691
tm1228854,Bill Burr: Live at Red Rocks,MOVIE,2022,-,82,"[comedy, documentation]",[],-,7.8,1281
ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,46,"[drama, thriller]","[GB, US]",1,7,23981
ts222333,Arcane,SHOW,2021,TV-14,41,"[scifi, action, drama, animation, fantasy]",[US],1,9,186899
ts220305,Squid Game,SHOW,2021,TV-MA,55,"[action, thriller, drama]",[KR],2,8,426967
ts271437,Money Heist (Korean Remake),SHOW,2022,TV-MA,70,"[action, drama, thriller, crime]",[KR],1,5.2,5142
tm1082564,The Adam Project,MOVIE,2022,PG-13,106,"[drama, action, comedy, scifi]",[US],-,6.7,183489
ts217231,Heartstopper,SHOW,2022,TV-14,28,"[romance, drama]",[GB],3,8.7,45476
ts344162,Extraordinary Attorney Woo,SHOW,2022,-,70,[drama],[KR],1,-,-
ts225061,Pieces of Her,SHOW,2022,TV-MA,51,"[drama, crime, thriller]",[US],1,6.3,22435
ts223537,Maid,SHOW,2021,TV-MA,54,"[drama, comedy]",[US],1,8.4,77885
tm856378,Don't Look Up,MOVIE,2021,R,138,"[comedy, drama, scifi]",[US],-,7.2,515337
tm674063,The Power of the Dog,MOVIE,2021,R,126,"[drama, romance, western]","[GB, AU, CA, GR, NZ]",-,6.8,164844
ts356887,How To Build a Sex Room,SHOW,2022,TV-MA,42,[reality],[US],1,5.3,181
ts328671,"BASTARDâ€¼ -Heavy Metal, Dark Fantasy-",SHOW,2022,TV-MA,25,"[animation, action, scifi, comedy, fantasy]",[JP],1,6.7,854
ts288808,The Longest Night,SHOW,2022,TV-MA,45,"[action, crime, drama, thriller]",[ES],1,5.8,502
ts319426,You Don't Know Me,SHOW,2021,-,56,"[drama, crime]",[GB],1,6.9,4037
tm1072066,Blasted,MOVIE,2022,-,114,"[action, comedy, scifi]",[NO],-,4.8,1528
ts255888,First Kill,SHOW,2022,TV-MA,49,"[thriller, drama, fantasy, horror]",[US],1,6.4,23605
tm1221677,"Hello, Goodbye, and Everything in Between",MOVIE,2022,PG-13,83,"[drama, comedy, romance]",[US],-,4.9,1842
ts306526,Queen,SHOW,2022,TV-MA,49,[drama],[PL],1,7.1,815
ts311101,King of Stonks,SHOW,2022,TV-MA,47,"[comedy, drama, thriller]",[DE],1,6,318
ts241363,Alba,SHOW,2021,TV-MA,50,[drama],[ES],1,6.2,511
tm1044289,Interceptor,MOVIE,2022,PG-13,98,"[thriller, action, drama]",[AU],-,4.5,20007
ts312082,Alchemy of Souls,SHOW,2022,TV-14,80,"[drama, action, thriller, scifi, comedy, fantasy, romance]",[KR],1,8.6,878
ts90093,The Pentaverate,SHOW,2022,TV-MA,26,[comedy],[US],1,6.1,8726
ts307973,Murderville,SHOW,2022,TV-MA,34,"[comedy, crime]",[US],1,6.8,11466
ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,"[war, action, drama, history, romance]",[US],1,7.1,34833
tm1080083,The Lost Daughter,MOVIE,2021,R,122,[drama],"[GR, GB, US]",-,6.7,58882
ts296291,Uncle From Another World,SHOW,2022,TV-MA,24,[scifi],[JP],1,-,-
ts87242,Shadow and Bone,SHOW,2021,TV-14,52,"[scifi, drama, fantasy, action]",[US],1,7.6,80009
ts302437,Kung Fu Panda: The Dragon Knight,SHOW,2022,TV-Y7,24,"[action, animation, family, fantasy, comedy]",[US],1,5.9,742
tm979026,"tick, tick... BOOM!",MOVIE,2021,PG-13,121,[drama],[US],-,7.5,98370
ts353837,"Web of Make Believe: Death, Lies and the Internet",SHOW,2022,TV-MA,57,"[crime, documentation]",[US],1,6.1,1145
ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,TV-MA,26,"[thriller, crime, drama, comedy]",[US],1,6.3,41822
tm404856,Red Notice,MOVIE,2021,PG-13,117,"[thriller, action, comedy, crime]",[US],-,6.3,264194
ts317746,CafÃ© Minamdang,SHOW,2022,-,64,"[drama, comedy, crime, thriller]",[KR],1,7,131
ts354073,The Future Of,SHOW,2022,TV-14,20,[documentation],[US],1,4.7,165
ts256710,Archive 81,SHOW,2022,TV-MA,54,"[drama, scifi, horror, thriller]",[US],1,7.3,45954
ts281927,Stay Close,SHOW,2021,TV-MA,47,"[crime, drama, thriller]",[GB],1,6.9,30197
ts298766,Pirate Gold of Adak Island,SHOW,2022,TV-14,29,[reality],[US],1,4.6,563
ts225855,All of Us Are Dead,SHOW,2022,TV-MA,61,"[action, drama, scifi, horror, thriller, fantasy]",[KR],2,7.5,45027
ts342732,Our Great National Parks,SHOW,2022,TV-PG,52,[documentation],[US],1,7.9,1684
ts255037,Resident Evil: Infinite Darkness,SHOW,2021,TV-MA,27,"[scifi, animation, drama, action, horror]",[US],1,5.8,9500
tm1232830,Dave Chappelle: What's in a Name?,MOVIE,2022,-,40,[comedy],[US],-,-,-
tm1229846,My Daughter's Killer,MOVIE,2022,R,83,"[documentation, crime]","[DE, FR]",-,6.9,832
tm1201262,Love & Gelato,MOVIE,2022,PG-13,111,"[romance, comedy, drama]",[IT],-,5.1,3980
tm852172,Apollo 10Â½:  A Space Age Childhood,MOVIE,2022,PG-13,98,"[animation, scifi, action, comedy, romance, family, horror, drama]","[NL, US]",-,7.3,6681
tm937814,The Alpinist,MOVIE,2021,PG-13,92,[documentation],"[AT, GB, US]",-,8,8048
ts320073,Attack on Pearl Harbor: Minute by Minute,SHOW,2021,TV-14,45,"[documentation, history]",[GB],1,7.5,68
tm370144,The Mitchells vs. the Machines,MOVIE,2021,PG,109,"[comedy, family, scifi, animation]",[US],-,7.6,103825
ts293103,Juanpis GonzÃ¡lez - The Series,SHOW,2022,TV-MA,25,"[comedy, drama]",[CO],1,6.8,348
ts345200,Borgen - Power & Glory,SHOW,2022,TV-MA,57,"[drama, war]",[DK],1,8.2,165
ts222522,Spriggan,SHOW,2022,TV-MA,46,"[animation, action, war, scifi, drama, thriller]",[JP],1,7,664
ts237713,Sweet Tooth,SHOW,2021,TV-14,45,"[drama, scifi, fantasy, action]",[US],2,7.8,50215
tm825714,The Harder They Fall,MOVIE,2021,R,139,"[action, drama, western]",[US],-,6.5,59833
tm996762,Major,MOVIE,2022,-,149,"[action, drama]",[IN],-,9.1,7576
ts102086,Behind Her Eyes,SHOW,2021,TV-MA,50,"[thriller, drama]",[GB],1,7.2,59293
ts357930,Indian Predator: The Butcher of Delhi,SHOW,2022,TV-MA,43,"[documentation, crime]",[IN],1,-,-
tm1196288,Our Father,MOVIE,2022,-,97,"[crime, documentation]",[US],-,6.5,9889
ts284297,All American: Homecoming,SHOW,2022,TV-14,39,"[drama, sport]",[US],2,5.3,527
ts296046,Lupin,SHOW,2021,TV-MA,46,"[crime, drama, thriller, action, comedy]",[FR],3,7.5,102888
tm1083293,Windfall,MOVIE,2022,R,92,"[crime, drama, thriller]",[US],-,5.7,20903
ts346959,Meltdown: Three Mile Island,SHOW,2022,TV-14,44,"[documentation, history]",[US],1,6.9,3115
ts287722,The Upshaws,SHOW,2021,TV-14,27,"[family, comedy]",[US],2,6.8,2589
tm1165462,Senior Year,MOVIE,2022,R,112,"[comedy, drama]",[US],-,5.5,34419
ts240453,Clark,SHOW,2022,TV-MA,61,"[thriller, action, comedy, crime, drama]",[SE],1,7.4,7958
ts294227,Farzar,SHOW,2022,TV-MA,27,"[scifi, animation, action, comedy]",[US],1,5.3,929
tm946869,Texas Chainsaw Massacre,MOVIE,2022,R,83,"[horror, thriller, crime]",[US],-,4.8,48828
tm986168,The Guilty,MOVIE,2021,R,91,"[drama, thriller, action, crime]",[US],-,6.3,117984
tm1019177,The Colony,MOVIE,2021,R,104,"[scifi, thriller, action]","[CH, DE]",-,5.3,8495
ts256310,Pacific Rim: The Black,SHOW,2021,TV-14,24,"[scifi, animation, action]",[US],2,7,5175
tm1209228,Norm Macdonald: Nothing Special,MOVIE,2022,R,87,"[comedy, documentation]",[US],-,7.6,1466
ts311985,Inside Job,SHOW,2021,TV-MA,28,"[comedy, animation, fantasy, scifi]",[US],2,7.6,16616
tm1120543,The Bubble,MOVIE,2022,R,126,[comedy],[US],-,4.7,22479
ts328051,Iron Chef: Quest for an Iron Legend,SHOW,2022,TV-G,48,[reality],[US],1,7.1,382
ts357137,First Class,SHOW,2022,-,43,[reality],[ES],1,2.8,94
ts310081,Two Summers,SHOW,2022,TV-PG,46,"[thriller, drama]",[BE],1,6.8,2867
ts269096,She Would Never Know,SHOW,2021,TV-14,64,"[drama, romance]",[KR],1,7.5,743
tm991529,The Hand of God,MOVIE,2021,R,130,[drama],[IT],-,7.4,30235
ts355168,The Hidden Lives of Pets,SHOW,2022,-,32,[documentation],[GB],1,7.4,339
ts330198,Dead End: Paranormal Park,SHOW,2022,TV-Y7,27,[animation],[GB],1,-,-
tm1231785,For Jojo,MOVIE,2022,-,97,"[comedy, drama]",[DE],-,4.2,121
tm1092864,The Unforgivable,MOVIE,2021,R,112,"[drama, crime]","[GB, US, DE]",-,7.1,105353
ts311987,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,TV-MA,52,"[documentation, crime]",[US],1,5.8,6134
ts85985,Cowboy Bebop,SHOW,2021,TV-MA,45,"[scifi, action, drama, fantasy, comedy, crime]",[US],1,6.6,35427
ts237722,The Cuphead Show!,SHOW,2022,TV-Y7,15,"[animation, comedy, family, fantasy, action]",[US],2,7.4,6513
ts251675,Hellbound,SHOW,2021,TV-MA,52,"[scifi, horror, thriller, crime, drama, fantasy]",[KR],1,6.6,23099
tm1235785,The Best of Netflix Is a Joke: The Festival,MOVIE,2022,R,55,[comedy],[US],-,-,-
tm1014947,Against the Ice,MOVIE,2022,-,102,"[drama, history, action]","[DK, IS]",-,6.5,20521
tm1075698,Metal Lords,MOVIE,2022,R,97,"[music, comedy, drama]",[US],-,6.7,24672
ts252119,The Beauty Queen of Jerusalem,SHOW,2021,TV-MA,30,[drama],[IL],3,7.1,337
ts292696,Intimacy,SHOW,2022,TV-MA,48,"[crime, drama, thriller]",[ES],1,6.8,1674
tm1195971,Jennifer Lopez:  Halftime,MOVIE,2022,-,95,"[music, documentation]",[US],-,6.5,3980
ts234817,In from the Cold,SHOW,2022,TV-MA,49,"[drama, scifi, thriller, action, crime]",[US],1,6.2,7047
ts227473,Brand New Cherry Flavor,SHOW,2021,TV-MA,43,"[thriller, drama, horror, scifi]",[US],1,7.1,15028
tm1117040,Anek,MOVIE,2022,-,146,"[action, thriller, drama]",[IN],-,7.1,19394
ts269179,The G Word with Adam Conover,SHOW,2022,TV-MA,30,"[documentation, comedy]",[US],1,6.7,682
tm1204402,Ricky Gervais: SuperNature,MOVIE,2022,-,64,[comedy],[GB],-,7.8,3256
tm1001097,Beauty,MOVIE,2022,R,95,"[drama, music, romance]",[US],-,3.9,492
tm525645,Fear Street: Part One - 1994,MOVIE,2021,-,107,"[drama, horror, fantasy]",[US],-,6.2,77401
ts289334,Sex/Life,SHOW,2021,TV-MA,47,"[comedy, drama, romance]",[US],2,5.4,20549
tm1022953,Who We Are: A Chronicle of Racism in America,MOVIE,2022,PG-13,117,[documentation],[US],-,6.2,715
tm1038686,Bo Burnham: Inside,MOVIE,2021,R,87,"[comedy, drama, music, reality]",[US],-,8.7,44074
tm1180524,Av: The Hunt,MOVIE,2021,-,86,"[thriller, action]",[TR],-,5.5,344
ts310057,True Story,SHOW,2021,TV-MA,39,"[drama, thriller, comedy, crime]",[US],1,7.4,17567
ts328625,The Guardians of Justice,SHOW,2022,TV-MA,29,"[action, scifi]",[US],1,-,-
tm501313,Gunpowder Milkshake,MOVIE,2021,R,114,"[action, thriller, crime]","[FR, DE, US]",-,6,42709
tm1137051,Bubble,MOVIE,2022,PG,101,"[scifi, fantasy, romance, sport, thriller, animation, action, drama]",[JP],-,6.3,4597
tm471968,Passing,MOVIE,2021,PG-13,98,"[drama, thriller]","[US, CA, GB]",-,6.7,13803
tm1111987,Munich: The Edge of War,MOVIE,2022,PG-13,129,"[drama, history, thriller]",[GB],-,6.8,28352
ts300391,Clickbait,SHOW,2021,TV-MA,46,"[crime, drama, thriller]","[US, AU]",1,7.2,51476
ts273436,Murder Among the Mormons,SHOW,2021,TV-14,53,"[documentation, crime, history]",[US],1,7,6309
ts281225,Wrong Side of the Tracks,SHOW,2021,TV-MA,71,"[action, crime, drama, thriller]",[ES],2,6.7,1671
tm1048362,Army of Thieves,MOVIE,2021,R,127,"[comedy, crime, thriller, scifi, horror, romance, action]","[DE, US]",-,6.4,73790
ts349630,Love on the Spectrum U.S.,SHOW,2022,TV-14,41,"[reality, documentation, romance]",[US],1,8.2,1097
ts286731,Komi Can't Communicate,SHOW,2021,TV-14,24,"[drama, animation, comedy, romance]",[JP],2,7.8,5462
ts232107,The Silent Sea,SHOW,2021,TV-MA,45,"[scifi, thriller, horror, drama]",[KR],1,6.9,19592
ts296472,The Chestnut Man,SHOW,2021,TV-MA,55,"[crime, drama, thriller]",[DK],1,7.7,42817
ts88578,Firefly Lane,SHOW,2021,TV-MA,50,"[drama, romance]",[US],1,7.4,20748
tm1165983,The Weekend Away,MOVIE,2022,-,90,"[thriller, crime, drama]",[GB],-,5.6,22686
tm1198242,Jackass 4.5,MOVIE,2022,-,90,[comedy],[US],-,-,-
tm1196705,A Perfect Pairing,MOVIE,2022,-,101,"[comedy, romance]","[US, AU]",-,6.1,9742
tm1219452,Cristela Alonzo: Middle Classy,MOVIE,2022,-,60,"[comedy, documentation]",[],-,6.8,211
tm456513,Army of the Dead,MOVIE,2021,R,148,"[horror, thriller, crime, scifi, action]",[US],-,5.7,169348
tm1138477,Downfall: The Case Against Boeing,MOVIE,2022,R,89,[documentation],[US],-,7.4,10313
tm1166288,Rescued by Ruby,MOVIE,2022,-,93,"[family, drama]",[CA],-,7.1,7485
tm1064065,Black Crab,MOVIE,2022,-,114,"[scifi, thriller, war, action, drama]",[SE],-,5.6,19159
tm1119272,14 Peaks: Nothing Is Impossible,MOVIE,2021,-,101,"[documentation, sport]",[US],-,7.7,24213
ts343430,The 7 Lives of Lea,SHOW,2022,TV-MA,45,"[drama, thriller, fantasy, crime]",[FR],1,7.5,2684
tm851128,Bigbug,MOVIE,2022,R,111,"[comedy, scifi, fantasy]",[FR],-,5.4,7483
tm1137119,Image of Victory,MOVIE,2021,-,128,"[war, history, drama]",[IL],-,7.5,178
tm1166024,Choose or Die,MOVIE,2022,-,85,"[scifi, thriller, drama, horror]",[GB],-,4.7,18307
tm1046932,Kate,MOVIE,2021,R,106,"[action, drama, thriller, crime]","[US, JP, TH]",-,6.2,59480
tm992844,The Dig,MOVIE,2021,PG-13,112,"[history, drama]",[GB],-,7.1,73079
ts225645,The Chair,SHOW,2021,TV-MA,30,"[drama, comedy]",[US],1,7.2,16331
ts282131,Attenborough's Life in Colour,SHOW,2021,TV-PG,51,[documentation],[GB],1,8.2,3238
tm1207097,Bill Burr Presents: Friends Who Kill,MOVIE,2022,PG-13,73,"[comedy, documentation]",[],-,4.5,1857
ts356951,Hurts Like Hell,SHOW,2022,TV-MA,50,"[drama, sport]",[TH],1,8.4,83
tm1033470,Till Death,MOVIE,2021,R,89,"[horror, thriller]",[US],-,5.8,20256
tm824160,Fear Street: Part Two - 1978,MOVIE,2021,-,109,"[drama, horror, fantasy]",[US],-,6.7,60682
tm1064228,Fatherhood,MOVIE,2021,PG-13,109,"[drama, comedy]","[CA, US]",-,6.6,34661
ts95572,The Serpent,SHOW,2021,TV-MA,57,"[crime, drama, thriller]",[GB],1,7.6,42371
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,2022,R,88,[documentation],[US],-,5.7,4124
ts311989,jeen-yuhs,SHOW,2022,TV-MA,93,"[documentation, music]",[US],1,8,8319
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,2021,TV-14,62,"[war, history, documentation]",[US],1,8,9132
ts305788,The Perfect Mother,SHOW,2022,TV-MA,49,"[drama, thriller]","[FR, DE]",1,5.9,845
tm983784,Coming Home in the Dark,MOVIE,2021,-,93,"[thriller, crime, horror]",[NZ],-,5.7,5114
tm1171875,Too Old for Fairy Tales,MOVIE,2022,-,106,"[comedy, family]",[],-,6.1,34
ts321918,Human Resources,SHOW,2022,TV-MA,27,"[animation, comedy, romance]",[US],1,7.2,5579
tm993838,Long Story Short,MOVIE,2021,R,90,"[fantasy, comedy, romance]",[AU],-,6.5,4995
ts328194,My Name,SHOW,2021,TV-MA,50,"[thriller, action, crime, drama]",[KR],1,7.8,19737
tm983723,The Sparks Brothers,MOVIE,2021,R,140,"[documentation, music, comedy, history]","[GB, US]",-,7.8,4663
tm855839,The Shadow in My Eye,MOVIE,2021,-,107,"[war, drama, history]",[DK],-,7.3,9462
tm1108321,Dave Chappelle: The Closer,MOVIE,2021,-,72,[comedy],[US],-,8,25873
tm1092958,No One Gets Out Alive,MOVIE,2021,R,85,"[horror, thriller, drama]","[RO, US]",-,5.3,15031
ts296743,Welcome to Eden,SHOW,2022,TV-MA,41,"[action, scifi, drama, thriller]","[ES, KN]",1,5.4,4145
ts108042,Maya and the Three,SHOW,2021,TV-Y7,131,"[comedy, drama, family, fantasy, animation, action]",[MX],1,8.1,3780
tm1046264,The Vault,MOVIE,2021,R,118,"[crime, action, thriller, fantasy]",[ES],-,6.4,21511
ts329699,The Andy Warhol Diaries,SHOW,2022,TV-MA,66,[documentation],[US],1,7.7,1844
tm1150385,The Tinder Swindler,MOVIE,2022,-,114,"[documentation, crime]",[GB],-,7.2,61809
tm1138743,The Martha Mitchell Effect,MOVIE,2022,PG,40,[documentation],[US],-,-,-
ts283080,Who Killed Sara?,SHOW,2021,TV-MA,41,"[drama, crime, thriller]",[MX],3,6.4,13960
tm1227918,Under the Amalfi Sun,MOVIE,2022,PG-13,90,"[romance, comedy, drama]",[IT],-,5.2,502
ts287976,Young Royals,SHOW,2021,TV-MA,45,"[drama, romance]",[SE],2,8.3,29025
ts225657,Halston,SHOW,2021,TV-MA,47,[drama],[US],1,7.5,14681
tm347095,Oxygen,MOVIE,2021,-,100,"[scifi, thriller, horror, drama, fantasy]","[FR, US]",-,6.5,37871
ts229335,Anxious People,SHOW,2021,TV-MA,29,"[crime, drama, comedy]",[SE],1,6.8,3913
tm1087461,Last Man Down,MOVIE,2021,R,87,"[thriller, action, scifi]","[SE, GB]",-,4.8,12850
tm1046026,The Trip,MOVIE,2021,-,114,"[action, thriller, comedy, horror]",[NO],-,6.9,20921
tm416779,The Woman in the Window,MOVIE,2021,R,100,"[drama, thriller, crime]",[US],-,5.7,72490
ts287559,Jupiter's Legacy,SHOW,2021,TV-MA,45,"[scifi, action, drama, thriller, fantasy]",[US],1,6.7,37848
tm1191224,365 Days: This Day,MOVIE,2022,NC-17,111,"[romance, drama]",[PL],-,2.5,16587
ts301625,Hold Tight,SHOW,2022,TV-MA,47,"[crime, drama, thriller]",[PL],1,6.1,2288
tm1075215,Aftermath,MOVIE,2021,-,114,"[horror, thriller, drama]",[US],-,5.3,15646
tm1094217,Chickenhare and the Hamster of Darkness,MOVIE,2022,-,91,"[animation, comedy, family, romance, fantasy]","[BE, FR]",-,6.3,1303
ts287438,The Innocent,SHOW,2021,TV-MA,58,"[thriller, drama, crime]",[ES],1,7.8,29670
tm1199146,Toscana,MOVIE,2022,-,90,"[drama, romance]",[DK],-,5.7,5826
tm1141439,Home Team,MOVIE,2022,PG,95,"[family, comedy, sport]",[US],-,6,17767
tm1018747,Live Is Life,MOVIE,2022,-,110,"[comedy, drama]",[ES],-,7,70
tm949309,The White Tiger,MOVIE,2021,R,125,"[drama, crime]","[SG, US, IN]",-,7.1,59441
ts343432,Yakamoz S-245,SHOW,2022,TV-MA,48,"[scifi, drama, action, thriller]",[TR],1,6.1,5789
ts287352,Hit & Run,SHOW,2021,TV-MA,44,"[drama, action, thriller, crime]",[IL],1,7,8602
ts328605,Midnight at the Pera Palace,SHOW,2022,TV-14,44,"[thriller, drama, history]",[TR],1,7,7377
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,TV-MA,42,"[documentation, crime]",[GB],1,7,6370
tm1110527,Captain Nova,MOVIE,2021,-,86,"[action, family, scifi]",[NL],-,5.5,1391
tm1022103,Outlaws,MOVIE,2021,R,125,"[crime, action, thriller]",[ES],-,6.9,3985
tm1046627,Hypnotic,MOVIE,2021,-,88,"[thriller, horror, drama]",[CA],-,5.3,15690
ts314135,VOIR,SHOW,2021,TV-MA,20,[documentation],[US],1,6.8,1323
tm1185360,Return to Space,MOVIE,2022,-,128,[documentation],[US],-,7.3,4087
ts321298,Business Proposal,SHOW,2022,TV-14,61,"[drama, romance, comedy]",[KR],1,8.1,7806
tm1120855,Along for the Ride,MOVIE,2022,-,106,"[drama, romance]",[US],-,6.1,5347
tm861000,Worth,MOVIE,2021,PG-13,118,"[drama, history]","[CA, GB, US]",-,6.8,13524
tm1021871,The Starling,MOVIE,2021,PG-13,102,"[comedy, drama, fantasy]",[US],-,6.3,12309
tm841797,The Ice Road,MOVIE,2021,PG-13,109,"[action, thriller, drama]",[US],-,5.6,38927
ts309930,Remarriage & Desires,SHOW,2022,TV-14,62,[drama],[KR],1,7.2,459
ts271888,Fate: The Winx Saga,SHOW,2021,TV-MA,50,"[scifi, drama, fantasy, action]",[US],2,6.8,39519
tm1020851,Back to the Outback,MOVIE,2021,PG,95,"[animation, comedy, family]","[AU, US]",-,6.5,7896
ts219423,Masters of the Universe: Revelation,SHOW,2021,TV-PG,26,"[family, fantasy, scifi, action, drama, animation, comedy]",[US],2,5.3,26422
tm1003630,After We Fell,MOVIE,2021,R,99,"[romance, drama]","[FR, US]",-,4.6,13221
ts255779,Gabby's Dollhouse,SHOW,2021,TV-Y,24,"[animation, comedy, family, fantasy]",[US],4,7,379
ts314164,Tomorrow,SHOW,2022,TV-14,61,"[drama, fantasy, action, comedy]",[KR],1,7.7,8564
tm1229690,Jewel,MOVIE,2022,R,80,[drama],[ZA],-,3.3,111
ts299865,Heist,SHOW,2021,TV-MA,43,"[crime, documentation]",[US],1,6.8,1748
tm1219505,Centauro,MOVIE,2022,-,89,"[action, crime, thriller]",[],-,-,-
tm1000147,Zone 414,MOVIE,2021,R,98,"[scifi, thriller]",[GB],-,4.9,4146
ts321513,My Liberation Notes,SHOW,2022,TV-MA,68,"[drama, family, romance]",[KR],1,8.4,1400
ts273229,Feria: The Darkest Light,SHOW,2022,TV-MA,50,"[scifi, crime, drama, fantasy, horror, thriller]",[ES],1,5.7,1532
ts300325,Surviving Summer,SHOW,2022,TV-PG,28,"[drama, family]","[DE, AU]",1,6.3,1433
tm1180610,The Wrath of God,MOVIE,2022,-,97,"[thriller, drama]",[AR],-,5.7,2800
ts330425,The Principles of Pleasure,SHOW,2022,TV-MA,51,[documentation],[US],1,5.7,1121
tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,2022,R,101,[documentation],[US],-,6.2,3978
tm992260,Yes Day,MOVIE,2021,PG,86,"[comedy, family]",[US],-,5.7,23625
tm1166046,Ante... Sundaraniki!,MOVIE,2022,-,173,"[comedy, romance, family]",[IN],-,8,2538
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,TV-MA,47,"[documentation, crime, thriller]",[US],1,7.5,24892
tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",MOVIE,2021,PG-13,92,[documentation],"[US, NL]",-,6.9,5856
ts296214,How to Become a Tyrant,SHOW,2021,TV-MA,27,"[documentation, war, history]",[US],1,7.4,8484
ts330347,Cracow Monsters,SHOW,2022,TV-MA,52,"[scifi, drama, fantasy, horror, thriller]",[PL],1,5.5,1694
tm1227853,Bhool Bhulaiyaa 2,MOVIE,2022,-,142,"[horror, comedy]",[IN],-,5.9,27244
ts94677,Worst Roommate Ever,SHOW,2022,TV-MA,47,"[crime, documentation, drama, thriller]",[US],1,8.1,8
tm1219941,Glamour Girls,MOVIE,2022,-,125,[drama],[],-,3.6,144
tm1210970,Gladbeck: The Hostage Crisis,MOVIE,2022,-,91,"[documentation, crime]",[DE],-,7.5,1765
tm413169,Peter Rabbit 2: The Runaway,MOVIE,2021,PG,93,"[fantasy, action, family, comedy, animation, crime, drama]","[AU, US]",-,6.2,11233
ts302053,Change Days,SHOW,2021,TV-PG,64,[reality],[KR],2,-,-
ts225690,Vampire in the Garden,SHOW,2022,TV-14,26,"[drama, scifi, action, animation, fantasy, thriller]",[JP],1,6.7,848
tm1212673,Joel Kim Booster: Psychosexual,MOVIE,2022,-,67,"[comedy, documentation]",[],-,5.5,284
ts279892,Ginny & Georgia,SHOW,2021,TV-14,54,"[drama, comedy]",[US],1,7.4,46343
tm1151272,Beast,MOVIE,2022,-,162,"[thriller, action, comedy, crime]",[IN],-,5.2,30369
tm981945,The Last Letter From Your Lover,MOVIE,2021,-,109,"[drama, romance]","[GB, CA]",-,6.6,17099
ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,TV-MA,61,"[documentation, crime]",[US],1,7.1,6665
ts314594,Catching Killers,SHOW,2021,TV-MA,41,"[crime, documentation]",[US],2,7.1,3250
ts1475,Chosen,SHOW,2022,TV-MA,41,"[scifi, drama, thriller]",[DK],1,4.3,1246
tm919880,Final Account,MOVIE,2021,PG-13,94,[documentation],"[GB, US]",-,7.1,1042
ts189612,Country Queen,SHOW,2022,TV-MA,60,[drama],[KE],1,-,-
tm833216,Things Heard & Seen,MOVIE,2021,-,121,"[horror, drama, thriller]",[US],-,5.3,30703
tm314863,Vivo,MOVIE,2021,PG,103,"[family, comedy, animation, drama]",[US],-,6.7,18238
